VendorNumber,VendorName,Brand,PurchasePrice,Description,Actual_price,Volume,TotalPurchaseQuantity,Total_Purchase_Dollars,Total_Sales_Quantity,Total_Sales_Dollars,Total_Sales_Price,Total_Excise_Tax,TotalFreight,Profit,ROI,Profit_Margin,StockTurnover,Sales_Per_Purchase
9552,M S WALKER INC,33111,8.49,Marques de Gelida Cava Spai,12.99,750.0,90,764.1,28.0,363.72,181.86,3.12,55551.82,-400.38,-0.523989006674519,-110.07918178818872,-62.0,0.3111111111111111
1650,Circa Wines,16349,15.9,Cinsault Frick,25.99,750.0,48,763.2,31.0,759.1899999999999,146.94,3.48,211.97,-4.010000000000105,-0.0052541928721175375,-0.5281945231101707,-17.0,0.6458333333333334
9165,ULTRA BEVERAGE COMPANY LLP,15850,4.86,Sextant Znfdl,7.29,750.0,157,763.02,157.0,1144.53,379.08,17.560000000000002,68054.7,381.51,0.5,33.33333333333333,0.0,1.0
516,BANFI PRODUCTS CORP,26069,10.59,Sartori Bardolino Chiaretto,15.99,750.0,72,762.48,72.0,1151.28,63.96,8.08,8510.41,388.79999999999995,0.5099150141643058,33.771106941838646,0.0,1.0
3252,E & J GALLO WINERY,31496,3.37,Barefoot Svgn Bl Cal,4.99,750.0,226,761.62,186.0,1119.24,321.25,20.790000000000003,61966.91,357.62,0.46955174496468055,31.95203888352811,-40.0,0.8230088495575221
1650,Circa Wines,21486,15.86,Twelfth Night Pnt Nr,22.99,750.0,48,761.28,9.0,206.91,137.94,1.0,211.97,-554.37,-0.7282077553593947,-267.9280846744962,-39.0,0.1875
8112,MOET HENNESSY USA INC,36306,15.86,Dom Chandon Pinot Meunier,22.99,750.0,48,761.28,3.0,68.97,68.97,0.33,48347.26,-692.31,-0.9094025851197982,-1003.7842540234884,-45.0,0.0625
17035,PERNOD RICARD USA,1181,11.02,Kahlua Peppermint Mocha,13.99,750.0,69,760.38,361.0,7055.389999999999,5006.45,284.64,123780.22,6295.009999999999,8.2787685104816,89.22270774542584,292.0,5.231884057971015
3252,E & J GALLO WINERY,46059,2.64,Tisdale Vyds Wh Znfdl Cal,3.99,750.0,288,760.3199999999999,299.0,1193.01,95.76,33.61,61966.91,432.69000000000005,0.5690893308080809,36.26876555938342,11.0,1.0381944444444444
12546,JIM BEAM BRANDS COMPANY,776,18.1,Jim Beam Black,22.99,1000.0,42,760.2,66.0,1517.34,574.75,69.3,123880.97,757.1399999999999,0.9959747434885554,49.899165645142155,24.0,1.5714285714285714
2876,CENTEUR IMPORTS LLC,22865,7.99,Vino Dious Welch Rsl 13,11.99,750.0,95,759.05,75.0,899.25,563.53,8.32,31.5,140.20000000000005,0.18470456491667223,15.590770086182934,-20.0,0.7894736842105263
3252,E & J GALLO WINERY,2407,126.42,The Dalmore Cigar Malt Rsv,176.99,750.0,6,758.52,3.0,530.97,353.98,2.3600000000000003,61966.91,-227.54999999999995,-0.29999208985919945,-42.85552856093563,-3.0,0.5
653,STATE WINE & SPIRITS,36435,6.37,Vin Santo Castellani Somavte,9.49,500.0,119,758.03,75.0,711.75,322.66,5.71,8014.9800000000005,-46.27999999999997,-0.061052992625621645,-6.502283105022827,-44.0,0.6302521008403361
4692,KOBRAND CORPORATION,19201,11.48,Jadot 12 Steel Chard,16.99,750.0,66,757.68,49.0,832.51,186.89,5.53,9139.38,74.83000000000004,0.09876201034737626,8.98848061885143,-17.0,0.7424242424242424
4425,MARTIGNETTI COMPANIES,10400,36.05,Rodney Strong Symmetry,56.99,750.0,21,757.05,102.0,5863.9800000000005,4425.2300000000005,11.27,144929.24,5106.93,6.745829205468596,87.08982636366427,81.0,4.857142857142857
2000,SOUTHERN WINE & SPIRITS NE,45061,10.8,Punto Final Perdriel Malbec,15.99,750.0,70,756.0,70.0,1119.3,383.76,7.82,19016.59,363.29999999999995,0.4805555555555555,32.4577861163227,0.0,1.0
3924,HEAVEN HILL DISTILLERIES,3986,15.74,Deep Eddy Peach Vodka,19.99,1000.0,48,755.52,22.0,439.78,299.84999999999997,23.1,14069.87,-315.74,-0.4179108428631936,-71.79498840329256,-26.0,0.4583333333333333
8664,"STOLI GROUP,(USA) LLC",3369,0.71,Stolichnaya Gluten Free 80*,0.99,50.0,1064,755.4399999999999,527.0,521.73,8.91,27.669999999999998,18544.49,-233.70999999999992,-0.3093693741395742,-44.79520058267685,-537.0,0.49530075187969924
17035,PERNOD RICARD USA,8616,16.42,Olmeca Altos Reposado,26.99,1000.0,46,755.3199999999999,44.0,1171.56,454.83,46.2,123780.22,416.24,0.5510776889265477,35.52869678036123,-2.0,0.9565217391304348
7239,REMY COINTREAU USA INC,843,17.55,Mount Gay Eclipse Silver Rum,22.99,750.0,43,754.65,43.0,988.5699999999999,68.97,33.86,16978.67,233.91999999999996,0.3099715099715099,23.662461939973902,0.0,1.0
4425,MARTIGNETTI COMPANIES,1129,30.15,Smugglers Notch Rum,37.99,750.0,25,753.75,15.0,569.85,531.86,11.84,144929.24,-183.89999999999998,-0.24398009950248753,-32.27165043432482,-10.0,0.6
480,BACARDI USA INC,28323,4.83,M & R Bianco Vermouth,7.49,750.0,156,753.48,129.0,964.21,559.75,14.33,89286.27,210.73000000000002,0.27967563837129056,21.85519751921262,-27.0,0.8269230769230769
4425,MARTIGNETTI COMPANIES,44063,7.84,Valentin Bianchi Elsa Malbec,11.99,750.0,96,752.64,83.0,995.17,311.74,9.280000000000001,144929.24,242.52999999999997,0.32223905187074825,24.370710531868927,-13.0,0.8645833333333334
10754,PERFECTA WINES,27092,7.84,Feast Agiorgitiko,11.99,750.0,96,752.64,90.0,1079.1,143.88,10.120000000000001,28720.52,326.4599999999999,0.4337531887755101,30.25298860161245,-6.0,0.9375
90047,CRUSH WINES,22629,7.84,Ryan Patrick Ryan's Rsl,11.99,750.0,96,752.64,80.0,933.2,301.74,8.98,1457.73,180.56000000000006,0.23990221088435382,19.348478354050584,-16.0,0.8333333333333334
12546,JIM BEAM BRANDS COMPANY,874,6.71,DeKuyper Creme de Banana,8.99,1000.0,112,751.52,123.0,1105.77,845.0600000000001,129.15,123880.97,354.25,0.47137800723866297,32.03649945286995,11.0,1.0982142857142858
9165,ULTRA BEVERAGE COMPANY LLP,3023,27.81,Silo Lavender Vodka,36.99,750.0,27,750.8700000000001,15.0,554.85,221.94,11.79,68054.7,-196.0200000000001,-0.261057173678533,-35.328467153284684,-12.0,0.5555555555555556
10754,PERFECTA WINES,36059,149.99,Ch Clinet 10 Brdx,224.99,750.0,5,749.95,7.0,1574.93,674.97,0.78,28720.52,824.98,1.1000466697779852,52.382010629043826,2.0,1.4
2000,SOUTHERN WINE & SPIRITS NE,23904,12.49,C Krug Chard,19.99,750.0,60,749.4,46.0,902.54,647.67,5.08,19016.59,153.14,0.20435014678409394,16.96766902297959,-14.0,0.7666666666666667
653,STATE WINE & SPIRITS,19091,7.79,Gen5 Cabernet Sauvignon,11.99,750.0,96,747.84,96.0,1127.04,81.93,10.8,8014.9800000000005,379.19999999999993,0.5070603337612323,33.64565587734241,0.0,1.0
90011,FORTUNE WINE BROKERS LLC,42828,8.9,Briggs Lockhart Cab Svgn,12.99,750.0,84,747.6,84.0,1091.1599999999999,90.93,9.450000000000001,238.60999999999999,343.55999999999983,0.45955056179775255,31.485758275596602,0.0,1.0
9552,M S WALKER INC,22234,4.79,Casalini Monteplciano D'Abrz,6.99,750.0,156,747.24,156.0,1090.44,83.88,17.55,55551.82,343.20000000000005,0.45929018789144055,31.47353361945637,0.0,1.0
9165,ULTRA BEVERAGE COMPANY LLP,26256,41.37,Ornellaia Poggio Alle Gaz 14,59.99,750.0,18,744.66,0.0,0.0,0.0,0.0,68054.7,-744.66,-1.0,-inf,-18.0,0.0
9815,WINE GROUP INC,21307,10.34,Chloe Chard,14.99,750.0,72,744.48,57.0,838.43,148.89000000000001,6.390000000000001,27100.41,93.94999999999993,0.12619546529120987,11.205467361616348,-15.0,0.7916666666666666
9815,WINE GROUP INC,21309,10.06,Chloe Red,14.99,750.0,74,744.4399999999999,61.0,834.39,276.77,6.800000000000001,27100.41,89.95000000000005,0.12082907957659456,10.780330540874179,-13.0,0.8243243243243243
1650,Circa Wines,14834,10.32,White Elephant Vinum Cellars,17.99,750.0,72,743.04,54.0,971.4599999999999,215.88,6.0600000000000005,211.97,228.41999999999996,0.30741279069767435,23.513062812673706,-18.0,0.75
9552,M S WALKER INC,2102,25.57,West Cork 10Yr S Malt Irish,32.99,750.0,29,741.53,23.0,758.77,362.89000000000004,18.11,55551.82,17.24000000000001,0.023249227947621822,2.2720982642961647,-6.0,0.7931034482758621
10754,PERFECTA WINES,20252,29.6,Round Pond Est Cab Rutherfrd,44.99,750.0,25,740.0,114.0,6775.860000000001,4454.25,12.620000000000001,28720.52,6035.860000000001,8.156567567567569,89.07887707243066,89.0,4.56
10754,PERFECTA WINES,17409,246.66,Ch La Mondotte 09 St Emilion,391.99,750.0,3,739.98,4.0,1479.96,739.98,0.45,28720.52,739.98,1.0,50.0,1.0,1.3333333333333333
3252,E & J GALLO WINERY,22756,12.32,LaMarca Prosecco,19.99,1500.0,60,739.2,28.0,727.72,389.84999999999997,6.2700000000000005,61966.91,-11.480000000000018,-0.015530303030303054,-1.5775298191612184,-32.0,0.4666666666666667
9165,ULTRA BEVERAGE COMPANY LLP,22922,12.32,Patricius Tokaj Furmint,17.99,750.0,60,739.2,236.0,2496.64,1399.69,26.240000000000002,68054.7,1757.4399999999998,2.3774891774891773,70.39220712637785,176.0,3.933333333333333
2000,SOUTHERN WINE & SPIRITS NE,24312,67.11,Ch Clos Fourtet 12 St-Emilin,99.99,750.0,11,738.21,55.0,5499.45,3599.64,6.09,19016.59,4761.24,6.449709432275368,86.57665766576658,44.0,5.0
9552,M S WALKER INC,19522,30.71,Banshee 12 Marine Layer Pnt,46.99,750.0,24,737.04,26.0,1221.74,610.87,2.89,55551.82,484.70000000000005,0.6576305220883535,39.67292549969716,2.0,1.0833333333333333
10000,MAJESTIC FINE WINES,25027,61.37,KJ 12 Vintners Rsv Cab Svgn,88.99,3000.0,12,736.44,12.0,1067.88,88.99,5.4,17587.59,331.44000000000005,0.4500570311226984,31.03719519047084,0.0,1.0
2000,SOUTHERN WINE & SPIRITS NE,22765,40.81,Renacer Red Mendoza,65.99,750.0,18,734.58,9.0,593.91,197.96999999999997,1.01,19016.59,-140.67000000000007,-0.1914971820632199,-23.68540687983029,-9.0,0.5
1587,VINEYARD BRANDS INC,20903,12.66,Delamotte Brut,19.99,375.0,58,734.28,162.0,3076.3799999999997,1310.31,9.280000000000001,6070.09,2342.0999999999995,3.1896551724137923,76.13168724279834,104.0,2.793103448275862
9744,FREDERICK WILDMAN & SONS,25428,19.3,Luigi Bosca Los Miradores Ma,27.99,750.0,38,733.4,38.0,1033.62,781.7099999999999,4.2,3999.93,300.2199999999999,0.40935369511862546,29.045490605831926,0.0,1.0
653,STATE WINE & SPIRITS,16756,13.33,Cocchi Americano,19.99,750.0,55,733.15,38.0,759.6199999999999,579.7099999999999,4.19,8014.9800000000005,26.469999999999914,0.03610448066562083,3.484637055369779,-17.0,0.6909090909090909
4425,MARTIGNETTI COMPANIES,23189,21.56,Walt La Brisa Chard,32.99,750.0,34,733.0400000000001,158.0,4507.42,2584.1,17.53,144929.24,3774.38,5.148941394739714,83.73703803949931,124.0,4.647058823529412
3252,E & J GALLO WINERY,7458,9.52,New Amsterdam Citron Vodka,11.99,1000.0,77,733.04,62.0,743.38,203.83,65.1,61966.91,10.340000000000032,0.014105642256902804,1.3909440662918067,-15.0,0.8051948051948052
90024,VINILANDIA USA,46580,5.19,Gode'II Rosso di Toscana,11.99,750.0,141,731.79,182.0,1160.18,445.33000000000004,20.310000000000002,2802.64,428.3900000000001,0.5854001831126417,36.92444275888225,41.0,1.2907801418439717
9819,TREASURY WINE ESTATES,11038,4.51,Beringer Classic Merlot,6.99,750.0,162,730.62,93.0,535.0699999999999,207.65,10.39,14836.57,-195.55000000000007,-0.26764939366565393,-36.54662006840228,-69.0,0.5740740740740741
8892,TRINCHERO FAMILY ESTATES,18363,4.1,Sutter Home Rsl,5.99,187.0,178,729.8000000000001,167.0,1000.3299999999999,263.56,4.78,11595.97,270.52999999999986,0.3706906001644284,27.044075455099804,-11.0,0.9382022471910112
10754,PERFECTA WINES,36851,10.73,Frey Syrah Organic Mendocino,15.99,750.0,68,729.64,67.0,1071.33,575.64,7.46,28720.52,341.68999999999994,0.4682994353379748,31.89400091475082,-1.0,0.9852941176470589
653,STATE WINE & SPIRITS,16587,11.4,Pali Riviera Pnt Nr Sonoma,19.99,750.0,64,729.6,51.0,866.49,203.88,5.720000000000001,8014.9800000000005,136.89,0.18762335526315788,15.79822040646747,-13.0,0.796875
1392,CONSTELLATION BRANDS INC,21634,30.4,Estancia Rsv Meritage Paso R,44.99,1500.0,24,729.6,24.0,1079.76,719.84,5.3500000000000005,79528.99,350.15999999999997,0.47993421052631574,32.4294287619471,0.0,1.0
2000,SOUTHERN WINE & SPIRITS NE,26032,60.8,Ferrari Carano Prevail,89.99,750.0,12,729.6,1.0,89.99,89.99,0.11,19016.59,-639.61,-0.8766584429824561,-710.7567507500834,-11.0,0.08333333333333333
516,BANFI PRODUCTS CORP,14711,6.57,Ch Tanunda Gr Barossa Rsl,11.99,750.0,111,729.27,187.0,2089.13,1056.07,20.82,8510.41,1359.8600000000001,1.864686604412632,65.09216755300054,76.0,1.6846846846846846
4425,MARTIGNETTI COMPANIES,21416,4.05,Round Hill Comm Man Wh Znfdl,5.99,750.0,180,729.0,168.0,1006.3199999999999,83.86,18.900000000000002,144929.24,277.31999999999994,0.3804115226337448,27.557834486048172,-12.0,0.9333333333333333
3252,E & J GALLO WINERY,26615,4.07,Turning Leaf RSV Cab Svgn,5.99,750.0,179,728.5300000000001,148.0,886.52,119.80000000000001,16.630000000000003,61966.91,157.9899999999999,0.21686135093956307,17.82136894824707,-31.0,0.8268156424581006
10754,PERFECTA WINES,23039,33.11,Trombetta Family Wines Pnt N,49.99,750.0,22,728.4200000000001,53.0,2649.4700000000003,1399.72,5.890000000000001,28720.52,1921.0500000000002,2.637283435380687,72.50695422103288,31.0,2.409090909090909
9165,ULTRA BEVERAGE COMPANY LLP,24977,45.51,Spring Mountain Cab Svgn 10,65.99,750.0,16,728.1600000000001,16.0,1055.84,659.9,1.77,68054.7,327.67999999999984,0.4500109865963522,31.035005303833902,0.0,1.0
1392,CONSTELLATION BRANDS INC,18684,90.87,Mount Veeder Cab Svgn Napa,134.49,3000.0,8,726.96,8.0,1134.92,462.47,3.6,79528.99,407.96000000000004,0.5611863101133487,35.946145983857896,0.0,1.0
480,BACARDI USA INC,974,12.29,Bacardi O Orange Rum,15.49,1000.0,59,725.1099999999999,49.0,741.51,467.69,51.45,89286.27,16.40000000000009,0.022617258071189326,2.2117031462825976,-10.0,0.8305084745762712
9552,M S WALKER INC,31086,9.93,Shooting Star Znfdl Lake Cty,14.99,750.0,73,724.89,53.0,794.47,374.75,5.9,55551.82,69.58000000000004,0.09598697733449219,8.758039951162415,-20.0,0.726027397260274
1650,Circa Wines,14833,12.07,Vinum Cellars Red Dirt Red,17.99,750.0,60,724.2,40.0,718.6,124.92999999999999,4.49,211.97,-5.600000000000023,-0.007732670533001964,-0.7792930698580605,-20.0,0.6666666666666666
653,STATE WINE & SPIRITS,20465,36.18,Pali Wine Co Pnt Nr Durell,54.99,750.0,20,723.6,34.0,1869.66,1154.79,3.77,8014.9800000000005,1146.06,1.583830845771144,61.29777606623663,14.0,1.7
2000,SOUTHERN WINE & SPIRITS NE,30638,9.52,San Quirico Vernaccia,13.99,750.0,76,723.52,132.0,1910.68,787.45,14.71,19016.59,1187.16,1.640811587793012,62.13285322502984,56.0,1.736842105263158
9165,ULTRA BEVERAGE COMPANY LLP,41529,12.25,Artesa Elements Napa Red,18.99,750.0,59,722.75,67.0,744.3299999999999,289.71999999999997,7.5,68054.7,21.579999999999927,0.029858180560359635,2.8992516760039133,8.0,1.1355932203389831
8735,SURVILLE ENTERPRISES CORP,21595,3.54,Veuve du Vernay Sprklng Brut,9.99,750.0,204,722.16,200.0,1394.0,366.61,22.43,263.32,671.84,0.9303201506591338,48.19512195121952,-4.0,0.9803921568627451
9165,ULTRA BEVERAGE COMPANY LLP,37765,6.12,Castello Montauto Vernaccia,8.99,750.0,118,722.16,344.0,3092.56,997.89,38.44,68054.7,2370.4,3.2823750969314283,76.64847246294333,226.0,2.9152542372881354
7245,PROXIMO SPIRITS INC.,5098,16.79,Agavero Orange Liqueur Agave,21.99,750.0,43,721.9699999999999,55.0,1209.45,571.74,43.339999999999996,38994.78,487.48000000000013,0.6752081111403524,40.305924180412596,12.0,1.2790697674418605
9552,M S WALKER INC,19809,31.33,Ch Lassegue 07 St Emilion AC,46.99,750.0,23,720.59,58.0,2837.42,1661.66,6.44,55551.82,2116.83,2.937634438446273,74.60404169985408,35.0,2.5217391304347827
8892,TRINCHERO FAMILY ESTATES,33211,3.53,Sycamore Lane Chard Cal,5.29,750.0,204,720.12,164.0,867.56,126.96000000000001,18.42,11595.97,147.43999999999994,0.20474365383547177,16.994789985707033,-40.0,0.803921568627451
4425,MARTIGNETTI COMPANIES,46928,17.99,Colome Malbec Calchaqui,26.99,750.0,40,719.6,24.0,647.76,512.81,2.65,144929.24,-71.84000000000003,-0.09983324068927187,-11.0905273558108,-16.0,0.6
10754,PERFECTA WINES,16529,11.99,Naveran Cava Brut,17.99,750.0,60,719.4,29.0,521.71,125.92999999999999,3.25,28720.52,-197.68999999999994,-0.2747984431470669,-37.89269900902799,-31.0,0.48333333333333334
90024,VINILANDIA USA,13267,11.99,Tiamo Prosecco,17.99,750.0,60,719.4,43.0,804.5699999999999,131.92999999999998,4.83,2802.64,85.16999999999996,0.11839032527105917,10.585778738953723,-17.0,0.7166666666666667
9552,M S WALKER INC,20149,6.66,Bodegas Borsao Wh Campo Brja,9.99,750.0,108,719.2800000000001,4.0,39.96,39.96,0.44,55551.82,-679.32,-0.9444444444444444,-1700.0,-104.0,0.037037037037037035
10754,PERFECTA WINES,23147,7.99,Ch Floreal Laguens Brdx,13.99,750.0,90,719.1,270.0,3761.3,1780.72,30.04,28720.52,3042.2000000000003,4.230565985259352,80.88161008162072,180.0,3.0
4425,MARTIGNETTI COMPANIES,24527,13.07,Scott Family Est Chard Arroy,19.99,750.0,55,718.85,141.0,2818.5899999999997,1299.35,15.72,144929.24,2099.74,2.920970995339778,74.49611330487939,86.0,2.5636363636363635
3664,WILLIAM GRANT & SONS INC,332,15.26,Sailor Jerry Spiced Navy Rum,19.99,1000.0,47,717.22,27.0,539.73,379.80999999999995,28.35,30234.420000000002,-177.49,-0.2474693957223725,-32.88496099901803,-20.0,0.574468085106383
2000,SOUTHERN WINE & SPIRITS NE,23293,55.03,Ch Pavie Macquin St Emiln 11,81.99,750.0,13,715.39,27.0,2213.73,1229.85,3.0,19016.59,1498.3400000000001,2.0944379988537722,67.68395423109413,14.0,2.076923076923077
7153,PINE STATE TRADING CO,19502,28.56,Nostor Templari Priorat Red,41.99,750.0,25,714.0,43.0,1805.5700000000002,713.83,4.8,15884.82,1091.5700000000002,1.528809523809524,60.455700969776856,18.0,1.72
90017,THE IMPORTED GRAPE LLC,45576,3.5,Pacifico Sur Cab Svgn Curico,7.29,750.0,204,714.0,90.0,646.6,304.97,10.030000000000001,80.03,-67.39999999999998,-0.09439775910364143,-10.423755026291365,-114.0,0.4411764705882353
9165,ULTRA BEVERAGE COMPANY LLP,4287,44.44,Dictador 20 Yr Rum,59.99,750.0,16,711.04,84.0,5039.16,3779.3700000000003,66.26,68054.7,4328.12,6.087027452745275,85.88971177735972,68.0,5.25
653,STATE WINE & SPIRITS,20602,37.41,Pali Pnt Nr Rancho La Vina,54.99,750.0,19,710.79,32.0,1919.68,959.84,3.56,8014.9800000000005,1208.89,1.7007695662572633,62.97351641940324,13.0,1.6842105263157894
9552,M S WALKER INC,36769,5.15,Toad Hollow Rose Eye Pnt Nr,12.99,750.0,138,710.6999999999999,159.0,1929.41,460.61,17.810000000000002,55551.82,1218.71,1.7148023075840721,63.164905333754874,21.0,1.1521739130434783
660,SAZERAC NORTH AMERICA INC.,2784,7.25,Lauders,9.79,1000.0,98,710.5,99.0,969.2099999999999,783.1999999999999,103.95,17932.33,258.7099999999999,0.36412385643912726,26.69287357744967,1.0,1.010204081632653
17037,Dunn Wine Brokers,16071,39.45,Sasa VO Amarone del Valp Cla,57.99,750.0,18,710.0999999999999,8.0,463.92,463.92,0.88,358.03000000000003,-246.1799999999999,-0.34668356569497244,-53.06518365235383,-10.0,0.4444444444444444
653,STATE WINE & SPIRITS,2813,14.49,Full Throttle Peach Whiskey,19.99,750.0,49,710.01,147.0,2938.5299999999997,1599.1999999999998,115.86,8014.9800000000005,2228.5199999999995,3.13871635610766,75.83791895947974,98.0,3.0
1392,CONSTELLATION BRANDS INC,19246,6.57,Hidden Crush Cab Svgn C Cst,9.99,750.0,108,709.56,105.0,1048.95,199.8,11.78,79528.99,339.3900000000001,0.4783105022831052,32.355212355212366,-3.0,0.9722222222222222
3960,DIAGEO NORTH AMERICA INC,304,24.45,Ciroc Red Berry Vodka,33.99,1000.0,29,709.05,28.0,951.72,203.94,29.4,257032.07,242.67000000000007,0.34224666807700455,25.49804564367672,-1.0,0.9655172413793104
90024,VINILANDIA USA,18844,8.44,Alberto Furque Malbec Mendoz,12.99,750.0,84,708.96,92.0,1379.08,224.85,10.33,2802.64,670.1199999999999,0.9452155269690813,48.591814833077116,8.0,1.0952380952380953
8004,SAZERAC CO INC,407,39.36,Hancock Rsv Bourbon,49.99,750.0,18,708.48,17.0,849.83,749.85,13.41,50293.62,141.35000000000002,0.19951163053297202,16.63273831236836,-1.0,0.9444444444444444
9165,ULTRA BEVERAGE COMPANY LLP,25701,29.52,Viberti Barolo Buon Padre,43.99,750.0,24,708.48,24.0,1055.76,87.98,2.7,68054.7,347.28,0.4901761517615176,32.89383950897931,0.0,1.0
10754,PERFECTA WINES,21468,54.48,La Chapelle de la Mission Ha,101.99,750.0,13,708.24,30.0,2369.7,1105.86,3.33,28720.52,1661.4599999999998,2.3458996950186375,70.11267249018863,17.0,2.3076923076923075
12546,JIM BEAM BRANDS COMPANY,742,10.39,DeKuyper Spearmint Schnapps,12.99,1000.0,68,706.52,92.0,1195.08,714.45,96.60000000000001,123880.97,488.55999999999995,0.6915020098511011,40.880945208688956,24.0,1.3529411764705883
90047,CRUSH WINES,22657,19.59,Iron Horse Est Chard,28.99,750.0,36,705.24,106.0,2968.94,1919.32,11.75,1457.73,2263.7,3.2098292779762914,76.24606762009336,70.0,2.9444444444444446
516,BANFI PRODUCTS CORP,13255,10.52,Torre Migliori Monte d'Abruz,15.99,750.0,67,704.8399999999999,68.0,1061.32,713.54,7.5200000000000005,8510.41,356.48,0.5057601725214234,33.58836166283496,1.0,1.0149253731343284
9165,ULTRA BEVERAGE COMPANY LLP,19265,50.32,Tom Eddy Mt Veeder Cab S Rsv,79.99,750.0,14,704.48,48.0,3743.52,1559.8,5.35,68054.7,3039.04,4.313876902112196,81.181348036073,34.0,3.4285714285714284
9165,ULTRA BEVERAGE COMPANY LLP,21412,5.29,Cesari Bardolino Chiaretto,13.99,750.0,133,703.57,550.0,4394.5,1989.51,61.260000000000005,68054.7,3690.93,5.246002529954375,83.9897599271817,417.0,4.135338345864661
2000,SOUTHERN WINE & SPIRITS NE,14235,1.64,Copa di Vino Cab Svgn,2.49,187.0,429,703.56,569.0,1416.8100000000002,704.6700000000001,16.52,19016.59,713.2500000000002,1.0137728125533008,50.34196540114766,140.0,1.3263403263403264
1650,Circa Wines,20146,11.72,Ch Le Ringue Brdx,16.99,750.0,60,703.1999999999999,15.0,254.85,67.96,1.6800000000000002,211.97,-448.3499999999999,-0.6375853242320818,-175.92701589170096,-45.0,0.25
9819,TREASURY WINE ESTATES,34501,6.89,Gabbiano Pinot Grigio Delle,9.99,750.0,102,702.7800000000001,96.0,959.04,139.86,10.790000000000001,14836.57,256.2599999999999,0.364637582173653,26.72047047047046,-6.0,0.9411764705882353
1392,CONSTELLATION BRANDS INC,6343,3.44,Vendange Merlot,4.99,750.0,204,701.76,215.0,1072.8500000000001,124.75,24.16,79528.99,371.09000000000015,0.5287990196078434,34.58917835671343,11.0,1.053921568627451
9552,M S WALKER INC,46942,19.47,Atalon Cab Svgn Napa,29.99,750.0,36,700.92,53.0,1589.47,1169.61,5.87,55551.82,888.5500000000001,1.2676910346401873,55.90228189270638,17.0,1.4722222222222223
